TF	Target
YAR050W	YDR527W
YAR050W	YDR532C
YAR050W	YDR536W
YAR050W	YEL007W
YAR050W	YEL008W
YAR050W	YEL009C
YAR050W	YEL011W
YAR050W	YEL021W
YAR050W	YEL027W
YAR050W	YEL035C
YAR050W	YEL039C
YAR050W	YEL040W
YAR050W	YEL041W
YAR050W	YEL051W
YAR050W	YEL066W
YAR050W	YEL072W
YAR050W	YEL075C
YAR050W	YER001W
YAR050W	YER002W
YAR050W	YER012W
YAR050W	YER023W
YAR050W	YER026C
YAR050W	YER028C
YAR050W	YER033C
YAR050W	YER034W
YAR050W	YER035W
YAR050W	YER038C
YAR050W	YER042W
YAR050W	YER044C
YAR050W	YER045C
YAR050W	YER046W
YAR050W	YER052C
YAR050W	YER053C
YAR050W	YER054C
YAR050W	YER055C
YAR050W	YER056C
YAR050W	YER057C
YAR050W	YER069W
YAR050W	YER072W
YAR050W	YER073W
YAR050W	YER076C
YAR050W	YER079W
YAR050W	YER090W
YAR050W	YER094C
YAR050W	YER100W
YAR050W	YER101C
YAR050W	YER109C
YAR050W	YER118C
YAR050W	YER135C
YAR050W	YER138W-A
YAR050W	YER145C
YAR050W	YER146W
YAR050W	YER150W
YAR050W	YER158C
YAR050W	YER159C
YAR050W	YER161C
YAR050W	YER170W
YAR050W	YER177W
YAR050W	YER182W
YAR050W	YER184C
YAR050W	YFL016C
YAR050W	YFL022C
YAR050W	YFL044C
YAR050W	YFL058W
YAR050W	YFL062W
YAR050W	YFR005C
YAR050W	YFR015C
YAR050W	YFR017C
YAR050W	YFR018C
YAR050W	YFR034C
YAR050W	YFR035C
YAR050W	YFR047C
YAR050W	YGL006W-A
YAR050W	YGL007C-A
YAR050W	YGL007W
YAR050W	YGL009C
YAR050W	YGL029W
YAR050W	YGL032C
YAR050W	YGL056C
YAR050W	YGL063W
YAR050W	YGL071W
YAR050W	YGL096W
YAR050W	YGL097W
YAR050W	YGL115W
YAR050W	YGL119W
YAR050W	YGL122C
YAR050W	YGL145W
YAR050W	YGL162W
YAR050W	YGL163C
YAR050W	YGL171W
YAR050W	YGL180W
YAR050W	YGL184C
YAR050W	YGL202W
YAR050W	YGL209W
YAR050W	YGL219C
YAR050W	YGL228W
YAR050W	YGL244W
YAR050W	YGL256W
YAR050W	YGL262W
YAR050W	YGL263W
YAR050W	YGR008C
YAR050W	YGR014W
YAR050W	YGR033C
YAR050W	YGR050C
YAR050W	YGR052W
YAR050W	YGR055W
YAR050W	YGR059W
YAR050W	YGR060W
YAR050W	YGR074W
YAR050W	YGR087C
YAR050W	YGR089W
YAR050W	YGR096W
YAR050W	YGR099W
YAR050W	YGR107W
YAR050W	YGR108W
YAR050W	YGR116W
YAR050W	YGR118W
YAR050W	YGR122C-A
YAR050W	YGR122W
YAR050W	YGR138C
YAR050W	YGR139W
YAR050W	YGR149W
YAR050W	YGR151C
YAR050W	YGR180C
YAR050W	YGR181W
YAR050W	YGR183C
YAR050W	YGR184C
YAR050W	YGR213C
YAR050W	YGR214W
YAR050W	YGR238C
YAR050W	YGR240C-A
YAR050W	YGR248W
YAR050W	YGR249W
YAR050W	YGR250C
YAR050W	YGR279C
YAR050W	YGR282C
YAR050W	YGR284C
YAR050W	YGR286C
YAR050W	YGR295C
YAR050W	YHL001W
YAR050W	YHL002W
YAR050W	YHL021C
YAR050W	YHL024W
YAR050W	YHL027W
YAR050W	YHL028W
YAR050W	YHL036W
YAR050W	YHL040C
YAR050W	YHL042W
YAR050W	YHL048W
YAR050W	YHR001W-A
YAR050W	YHR007C
YAR050W	YHR014W
YAR050W	YHR026W
YAR050W	YHR036W
YAR050W	YHR038W
YAR050W	YHR040W
YAR050W	YHR054C
YAR050W	YHR070W
YAR050W	YHR078W
YAR050W	YHR079C-A
YAR050W	YHR094C
YAR050W	YHR095W
YAR050W	YHR098C
YAR050W	YHR101C
YAR050W	YHR104W
YAR050W	YHR106W
YAR050W	YHR123W
YAR050W	YHR135C
YAR050W	YHR136C
YAR050W	YHR137W
YAR050W	YHR139C
YAR050W	YHR145C
YAR050W	YHR146W
YAR050W	YHR163W
YAR050W	YHR174W
YAR050W	YHR177W
YAR050W	YHR178W
YAR050W	YHR201C
YAR050W	YHR208W
YAR050W	YIL002W-A
YAR050W	YIL009W
YAR050W	YIL011W
YAR050W	YIL013C
YAR050W	YIL039W
YAR050W	YIL056W
YAR050W	YIL057C
YAR050W	YIL067C
YAR050W	YIL070C
YAR050W	YIL087C
YAR050W	YIL103W
YAR050W	YIL117C
YAR050W	YIL118W
YAR050W	YIL119C
YAR050W	YIL121W
YAR050W	YIL122W
YAR050W	YIL123W
YAR050W	YIL131C
YAR050W	YIL132C
YAR050W	YIL138C
YAR050W	YIL144W
YAR050W	YIL159W
YAR050W	YIL166C
YAR050W	YIL169C
YAR050W	YIL173W
YAR050W	YIR007W
YAR050W	YIR008C
YAR050W	YIR019C
YAR050W	YIR020C
YAR050W	YIR021W
YAR050W	YIR034C
YAR050W	YIR035C
YAR050W	YIR036C
YAR050W	YJL026W
YAR050W	YJL027C
YAR050W	YJL029C
YAR050W	YJL048C
YAR050W	YJL050W
YAR050W	YJL060W
YAR050W	YJL076W
YAR050W	YJL077W-B
YAR050W	YJL078C
YAR050W	YJL079C
YAR050W	YJL089W
YAR050W	YJL095W
YAR050W	YJL096W
YAR050W	YJL098W
YAR050W	YJL100W
YAR050W	YJL108C
YAR050W	YJL112W
YAR050W	YJL115W
YAR050W	YJL116C
YAR050W	YJL131C
YAR050W	YJL143W
YAR050W	YJL144W
YAR050W	YJL145W
YAR050W	YJL148W
YAR050W	YJL149W
YAR050W	YJL153C
YAR050W	YJL157C
YAR050W	YJL159W
YAR050W	YJL160C
YAR050W	YJL161W
YAR050W	YJL177W
YAR050W	YJL194W
YAR050W	YJL196C
YAR050W	YJL201W
YAR050W	YJL212C
YAR050W	YJL214W
YAR050W	YJL216C
YAR050W	YJR015W
YAR050W	YJR016C
YAR050W	YJR024C
YAR050W	YJR044C
YAR050W	YJR047C
YAR050W	YJR055W
YAR050W	YJR062C
YAR050W	YJR067C
YAR050W	YJR086W
YAR050W	YJR094C
YAR050W	YJR104C
YAR050W	YJR113C
YAR050W	YJR127C
YAR050W	YJR128W
YAR050W	YJR139C
YAR050W	YJR143C
YAR050W	YJR150C
YAR050W	YJR153W
YAR050W	YJR156C
YAR050W	YJR158W
YAR050W	YJR160C
YAR050W	YKL001C
YAR050W	YKL003C
YAR050W	YKL007W
YAR050W	YKL008C
YAR050W	YKL020C
YAR050W	YKL022C
YAR050W	YKL026C
YAR050W	YKL032C
YAR050W	YKL042W
YAR050W	YKL043W
YAR050W	YKL045W
YAR050W	YKL051W
YAR050W	YKL055C
YAR050W	YKL080W
YAR050W	YKL096C-B
YAR050W	YKL096W-A
YAR050W	YKL109W
YAR050W	YKL110C
YAR050W	YKL120W
YAR050W	YKL138C
YAR050W	YKL138C-A
YAR050W	YKL141W
YAR050W	YKL185W
YAR050W	YKL193C
YAR050W	YKL198C
YAR050W	YKL208W
YAR050W	YKL217W
YAR050W	YKR008W
YAR050W	YKR015C
YAR050W	YKR019C
YAR050W	YKR022C
YAR050W	YKR041W
YAR050W	YKR042W
YAR050W	YKR062W
YAR050W	YKR063C
YAR050W	YKR065C
YAR050W	YKR069W
YAR050W	YKR070W
YAR050W	YKR076W
YAR050W	YKR078W
YAR050W	YKR090W
YAR050W	YKR092C
YAR050W	YKR102W
YAR050W	YLL009C
YAR050W	YLL019C
YAR050W	YLL021W
YAR050W	YLL023C
YAR050W	YLL024C
YAR050W	YLL026W
YAR050W	YLL028W
YAR050W	YLL029W
YAR050W	YLL041C
YAR050W	YLL052C
YAR050W	YLL054C
YAR050W	YLL055W
YAR050W	YLL057C
YAR050W	YLL061W
YAR050W	YLL062C
YAR050W	YLR003C
YAR050W	YLR012C
YAR050W	YLR030W
YAR050W	YLR031W
YAR050W	YLR037C
YAR050W	YLR040C
YAR050W	YLR058C
YAR050W	YLR064W
YAR050W	YLR067C
YAR050W	YLR081W
YAR050W	YLR082C
YAR050W	YLR092W
YAR050W	YLR093C
YAR050W	YLR107W
YAR050W	YLR110C
YAR050W	YLR111W
YAR050W	YLR112W
YAR050W	YLR113W
YAR050W	YLR114C
YAR050W	YLR117C
YAR050W	YLR120C
YAR050W	YLR121C
YAR050W	YLR128W
YAR050W	YLR147C
YAR050W	YLR153C
YAR050W	YLR176C
YAR050W	YLR178C
YAR050W	YLR179C
YAR050W	YLR180W
YAR050W	YLR189C
YAR050W	YLR190W
YAR050W	YLR194C
YAR050W	YLR212C
YAR050W	YLR220W
YAR050W	YLR229C
YAR050W	YLR230W
YAR050W	YLR231C
YAR050W	YLR232W
YAR050W	YLR233C
YAR050W	YLR238W
YAR050W	YLR241W
YAR050W	YLR251W
YAR050W	YLR252W
YAR050W	YLR257W
YAR050W	YLR258W
YAR050W	YLR262C
YAR050W	YLR262C-A
YAR050W	YLR275W
YAR050W	YLR278C
YAR050W	YLR285C-A
YAR050W	YLR287C-A
YAR050W	YLR297W
YAR050W	YLR299W
YAR050W	YLR300W
YAR050W	YLR303W
YAR050W	YLR307C-A
YAR050W	YLR312C
YAR050W	YLR312W-A
YAR050W	YLR315W
YAR050W	YLR327C
YAR050W	YLR341W
YAR050W	YLR342W
YAR050W	YLR348C
YAR050W	YLR355C
YAR050W	YLR356W
YAR050W	YLR361C-A
YAR050W	YLR367W
YAR050W	YLR369W
YAR050W	YLR374C
YAR050W	YLR375W
YAR050W	YLR395C
YAR050W	YLR396C
YAR050W	YLR397C
YAR050W	YLR399C
YAR050W	YLR404W
YAR050W	YLR414C
YAR050W	YLR438W
YAR050W	YLR446W
YAR050W	YLR450W
YAR050W	YML003W
YAR050W	YML007W
YAR050W	YML025C
YAR050W	YML027W
YAR050W	YML028W
YAR050W	YML052W
YAR050W	YML053C
YAR050W	YML055W
YAR050W	YML057W
YAR050W	YML075C
YAR050W	YML076C
YAR050W	YML078W
YAR050W	YML081C-A
YAR050W	YML082W
YAR050W	YML092C
YAR050W	YML100W
YAR050W	YML106W
YAR050W	YML107C
YAR050W	YML108W
YAR050W	YML112W
YAR050W	YML120C
YAR050W	YML129C
YAR050W	YML130C
YAR050W	YML131W
YAR050W	YML132W
YAR050W	YMR001C-A
YAR050W	YMR006C
YAR050W	YMR010W
YAR050W	YMR011W
YAR050W	YMR016C
YAR050W	YMR023C
YAR050W	YMR034C
YAR050W	YMR037C
YAR050W	YMR056C
YAR050W	YMR058W
YAR050W	YMR061W
YAR050W	YMR062C
YAR050W	YMR066W
YAR050W	YMR069W
YAR050W	YMR070W
YAR050W	YMR075W
YAR050W	YMR078C
YAR050W	YMR084W
YAR050W	YMR087W
YAR050W	YMR103C
YAR050W	YMR104C
YAR050W	YMR105C
YAR050W	YMR116C
YAR050W	YMR117C
YAR050W	YMR121C
YAR050W	YMR135C
YAR050W	YMR135W-A
YAR050W	YMR136W
YAR050W	YMR145C
YAR050W	YMR170C
YAR050W	YMR174C
YAR050W	YMR175W-A
YAR050W	YMR181C
YAR050W	YMR188C
YAR050W	YMR191W
YAR050W	YMR198W
YAR050W	YMR199W
YAR050W	YMR201C
YAR050W	YMR211W
YAR050W	YMR244W
YAR050W	YMR250W
YAR050W	YMR251W
YAR050W	YMR251W-A
YAR050W	YMR260C
YAR050W	YMR269W
YAR050W	YMR276W
YAR050W	YMR279C
YAR050W	YMR297W
YAR050W	YMR298W
YAR050W	YMR312W
YAR050W	YMR315W
YAR050W	YMR319C
YAR050W	YMR322C
YAR050W	YNL003C
YAR050W	YNL008C
YAR050W	YNL016W
YAR050W	YNL018C
YAR050W	YNL025C
YAR050W	YNL030W
YAR050W	YNL031C
YAR050W	YNL034W
YAR050W	YNL037C
YAR050W	YNL044W
YAR050W	YNL052W
YAR050W	YNL055C
YAR050W	YNL103W
YAR050W	YNL116W
YAR050W	YNL122C
YAR050W	YNL130C
YAR050W	YNL137C
YAR050W	YNL146C-A
YAR050W	YNL146W
YAR050W	YNL147W
YAR050W	YNL149C
YAR050W	YNL155W
YAR050W	YNL160W
YAR050W	YNL178W
YAR050W	YNL179C
YAR050W	YNL180C
YAR050W	YNL181W
YAR050W	YNL189W
YAR050W	YNL191W
YAR050W	YNL192W
YAR050W	YNL201C
YAR050W	YNL202W
YAR050W	YNL207W
YAR050W	YNL211C
YAR050W	YNL217W
YAR050W	YNL227C
YAR050W	YNL232W
YAR050W	YNL251C
YAR050W	YNL252C
YAR050W	YNL256W
YAR050W	YNL260C
YAR050W	YNL274C
YAR050W	YNL275W
YAR050W	YNL292W
YAR050W	YNL301C
YAR050W	YNL303W
YAR050W	YNL305C
YAR050W	YNL306W
YAR050W	YNL314W
YAR050W	YNL320W
YAR050W	YNL323W
YAR050W	YNL327W
YAR050W	YNL328C
YAR050W	YNL332W
YAR050W	YNL335W
YAR050W	YNL336W
YAR050W	YNR001C
YAR050W	YNR004W
YAR050W	YNR016C
YAR050W	YNR017W
YAR050W	YNR019W
YAR050W	YNR020C
YAR050W	YNR027W
YAR050W	YNR028W
YAR050W	YNR032C-A
YAR050W	YNR032W
YAR050W	YNR038W
YAR050W	YNR039C
YAR050W	YOL001W
YAR050W	YOL002C
YAR050W	YOL003C
YAR050W	YOL008W
YAR050W	YOL016C
YAR050W	YOL022C
YAR050W	YOL030W
YAR050W	YOL036W
YAR050W	YOL038C-A
YAR050W	YOL045W
YAR050W	YOL048C
YAR050W	YOL051W
YAR050W	YOL052C-A
YAR050W	YOL069W
YAR050W	YOL076W
YAR050W	YOL083W
YAR050W	YOL084W
YAR050W	YOL092W
YAR050W	YOL101C
YAR050W	YOL105C
YAR050W	YOL108C
YAR050W	YOL109W
YAR050W	YOL110W
YAR050W	YOL115W
YAR050W	YOL121C
YAR050W	YOL122C
YAR050W	YOL125W
YAR050W	YOL126C
YAR050W	YOL129W
YAR050W	YOL130W
YAR050W	YOL135C
YAR050W	YOL136C
YAR050W	YOL145C
YAR050W	YOL149W
YAR050W	YOL155C
YAR050W	YOL155W-A
YAR050W	YOL156W
YAR050W	YOL157C
YAR050W	YOL158C
YAR050W	YOR010C
YAR050W	YOR012W
YAR050W	YOR020W-A
YAR050W	YOR023C
YAR050W	YOR025W
YAR050W	YOR027W
YAR050W	YOR028C
YAR050W	YOR029W
YAR050W	YOR030W
YAR050W	YOR032C
YAR050W	YOR032W-A
YAR050W	YOR038C
YAR050W	YOR043W
YAR050W	YOR049C
YAR050W	YOR054C
YAR050W	YOR062C
YAR050W	YOR063W
YAR050W	YOR064C
YAR050W	YOR065W
YAR050W	YOR075W
YAR050W	YOR076C
YAR050W	YOR078W
YAR050W	YOR080W
YAR050W	YOR106W
YAR050W	YOR107W
YAR050W	YOR125C
YAR050W	YOR136W
YAR050W	YOR138C
YAR050W	YOR159C
YAR050W	YOR178C
YAR050W	YOR192C-C
YAR050W	YOR194C
YAR050W	YOR212W
YAR050W	YOR217W
YAR050W	YOR226C
YAR050W	YOR228C
YAR050W	YOR230W
YAR050W	YOR238W
YAR050W	YOR267C
YAR050W	YOR270C
YAR050W	YOR271C
YAR050W	YOR272W
YAR050W	YOR273C
YAR050W	YOR274W
YAR050W	YOR293W
YAR050W	YOR306C
YAR050W	YOR313C
YAR050W	YOR314W
YAR050W	YOR315W
YAR050W	YOR316C
YAR050W	YOR318C
YAR050W	YOR319W
YAR050W	YOR322C
YAR050W	YOR324C
YAR050W	YOR330C
YAR050W	YOR337W
YAR050W	YOR341W
YAR050W	YOR342C
YAR050W	YOR344C
YAR050W	YOR356W
YAR050W	YOR372C
YAR050W	YOR381W-A
YAR050W	YOR382W
YAR050W	YOR394W
YAR050W	YPL004C
YAR050W	YPL014W
YAR050W	YPL016W
YAR050W	YPL017C
YAR050W	YPL024W
YAR050W	YPL025C
YAR050W	YPL026C
YAR050W	YPL038W-A
YAR050W	YPL040C
YAR050W	YPL056C
YAR050W	YPL058C
YAR050W	YPL059W
YAR050W	YPL061W
YAR050W	YPL062W
YAR050W	YPL066W
YAR050W	YPL067C
YAR050W	YPL068C
YAR050W	YPL074W
YAR050W	YPL075W
YAR050W	YPL076W
YAR050W	YPL077C
YAR050W	YPL086C
YAR050W	YPL087W
YAR050W	YPL098C
YAR050W	YPL146C
YAR050W	YPL154C
YAR050W	YPL156C
YAR050W	YPL171C
YAR050W	YPL177C
YAR050W	YPL202C
YAR050W	YPL206C
YAR050W	YPL218W
YAR050W	YPL220W
YAR050W	YPL225W
YAR050W	YPL229W
YAR050W	YPL241C
YAR050W	YPL245W
YAR050W	YPL246C
YAR050W	YPL247C
YAR050W	YPL253C
YAR050W	YPL256C
YAR050W	YPL271W
YAR050W	YPL274W
YAR050W	YPL283C
YAR050W	YPR013C
YAR050W	YPR028W
YAR050W	YPR029C
YAR050W	YPR031W
YAR050W	YPR034W
YAR050W	YPR048W
YAR050W	YPR054W
YAR050W	YPR055W
YAR050W	YPR058W
YAR050W	YPR063C
YAR050W	YPR064W
YAR050W	YPR065W
YAR050W	YPR091C
YAR050W	YPR100W
YAR050W	YPR101W
YAR050W	YPR114W
YAR050W	YPR139C
YAR050W	YPR148C
YAR050W	YPR149W
YAR050W	YPR156C
YAR050W	YPR160W
YAR050W	YPR162C
YAR050W	YPR164W
YAR050W	YPR167C
YAR050W	YPR183W
YAR050W	YPR191W
YAR050W	YPR192W
YAR050W	YPR196W
YBL005W	YAL001C
YBL005W	YAL002W
YBL005W	YAL003W
YBL005W	YAL005C
YBL005W	YAL007C
YBL005W	YAL008W
YBL005W	YAL009W
YBL005W	YAL010C
YBL005W	YAL011W
YBL005W	YAL012W
YBL005W	YAL013W
YBL005W	YAL014C
YBL005W	YAL015C
YBL005W	YAL016W
YBL005W	YAL017W
YBL005W	YAL019W
YBL005W	YAL020C
YBL005W	YAL021C
YBL005W	YAL022C
YBL005W	YAL023C
YBL005W	YAL024C
YBL005W	YAL025C
YBL005W	YAL026C
YBL005W	YAL027W
YBL005W	YAL028W
YBL005W	YAL029C
YBL005W	YAL030W
YBL005W	YAL031C
YBL005W	YAL032C
YBL005W	YAL033W
YBL005W	YAL034C
YBL005W	YAL034W-A
YBL005W	YAL035W
YBL005W	YAL036C
YBL005W	YAL037W
YBL005W	YAL038W
YBL005W	YAL039C
YBL005W	YAL040C
YBL005W	YAL041W
YBL005W	YAL042W
YBL005W	YAL043C
YBL005W	YAL044C
YBL005W	YAL044W-A
YBL005W	YAL046C
YBL005W	YAL047C
YBL005W	YAL048C
YBL005W	YAL049C
YBL005W	YAL051W
YBL005W	YAL053W
YBL005W	YAL054C
YBL005W	YAL055W
YBL005W	YAL056W
YBL005W	YAL058W
YBL005W	YAL059W
YBL005W	YAL060W
YBL005W	YAL061W
YBL005W	YAL062W
YBL005W	YAL063C
YBL005W	YAL065C
YBL005W	YAL067C
YBL005W	YAL068C
YBL005W	YAR002C-A
YBL005W	YAR002W
YBL005W	YAR003W
YBL005W	YAR007C
YBL005W	YAR008W
YBL005W	YAR014C
YBL005W	YAR015W
YBL005W	YAR018C
YBL005W	YAR019C
YBL005W	YAR020C
YBL005W	YAR023C
YBL005W	YAR027W
YBL005W	YAR028W
YBL005W	YAR029W
YBL005W	YAR030C
YBL005W	YAR031W
YBL005W	YAR033W
YBL005W	YAR035C-A
YBL005W	YAR035W
YBL005W	YAR042W
YBL005W	YAR050W
YBL005W	YAR064W
YBL005W	YAR066W
YBL005W	YAR068W
YBL005W	YAR069C
YBL005W	YAR070C
YBL005W	YAR071W
YBL005W	YAR073W
YBL005W	YAR075W
YBL005W	YBL001C
YBL005W	YBL002W
YBL005W	YBL003C
YBL005W	YBL004W
YBL005W	YBL005W
YBL005W	YBL006C
YBL005W	YBL007C
YBL005W	YBL008W
YBL005W	YBL009W
YBL005W	YBL010C
YBL005W	YBL011W
YBL005W	YBL012C
YBL005W	YBL013W
YBL005W	YBL014C
YBL005W	YBL015W
YBL005W	YBL016W
YBL005W	YBL017C
YBL005W	YBL018C
YBL005W	YBL019W
YBL005W	YBL020W
YBL005W	YBL021C
YBL005W	YBL022C
YBL005W	YBL023C
YBL005W	YBL024W
YBL005W	YBL025W
YBL005W	YBL026W
YBL005W	YBL027W
YBL005W	YBL028C
YBL005W	YBL029C-A
YBL005W	YBL029W
YBL005W	YBL030C
YBL005W	YBL031W
YBL005W	YBL032W
YBL005W	YBL033C
YBL005W	YBL034C
YBL005W	YBL035C
YBL005W	YBL036C
YBL005W	YBL037W
YBL005W	YBL038W
YBL005W	YBL039C
YBL005W	YBL040C
YBL005W	YBL041W
YBL005W	YBL042C
YBL005W	YBL043W
YBL005W	YBL045C
YBL005W	YBL046W
YBL005W	YBL047C
YBL005W	YBL048W
YBL005W	YBL049W
YBL005W	YBL050W
YBL005W	YBL051C
YBL005W	YBL052C
YBL005W	YBL053W
YBL005W	YBL054W
YBL005W	YBL055C
YBL005W	YBL056W
YBL005W	YBL057C
YBL005W	YBL058W
YBL005W	YBL059C-A
YBL005W	YBL059W
YBL005W	YBL060W
YBL005W	YBL061C
YBL005W	YBL063W
YBL005W	YBL064C
YBL005W	YBL065W
YBL005W	YBL066C
YBL005W	YBL067C
YBL005W	YBL068W
YBL005W	YBL069W
YBL005W	YBL070C
YBL005W	YBL071C
YBL005W	YBL071W-A
YBL005W	YBL072C
YBL005W	YBL073W
YBL005W	YBL074C
YBL005W	YBL075C
YBL005W	YBL076C
YBL005W	YBL077W
YBL005W	YBL078C
YBL005W	YBL079W
YBL005W	YBL080C
YBL005W	YBL081W
YBL005W	YBL082C
YBL005W	YBL083C
YBL005W	YBL084C
YBL005W	YBL085W
YBL005W	YBL086C
YBL005W	YBL087C
YBL005W	YBL088C
YBL005W	YBL089W
YBL005W	YBL090W
YBL005W	YBL091C
YBL005W	YBL091C-A
YBL005W	YBL092W
YBL005W	YBL093C
YBL005W	YBL094C
YBL005W	YBL095W
YBL005W	YBL096C
YBL005W	YBL097W
YBL005W	YBL098W
YBL005W	YBL099W
YBL005W	YBL100C
YBL005W	YBL100W-C
YBL005W	YBL101C
YBL005W	YBL102W
YBL005W	YBL103C
YBL005W	YBL104C
YBL005W	YBL105C
YBL005W	YBL106C
YBL005W	YBL107C
YBL005W	YBL107W-A
YBL005W	YBL108C-A
YBL005W	YBL111C
YBL005W	YBL112C
YBL005W	YBL113C
YBL005W	YBR001C
YBL005W	YBR002C
YBL005W	YBR003W
YBL005W	YBR004C
YBL005W	YBR005W
YBL005W	YBR006W
YBL005W	YBR007C
YBL005W	YBR008C
YBL005W	YBR009C
YBL005W	YBR010W
YBL005W	YBR011C
YBL005W	YBR012C
YBL005W	YBR013C
YBL005W	YBR014C
YBL005W	YBR015C
YBL005W	YBR016W
YBL005W	YBR017C
YBL005W	YBR018C
YBL005W	YBR019C
YBL005W	YBR020W
YBL005W	YBR021W
YBL005W	YBR022W
YBL005W	YBR023C
YBL005W	YBR024W
YBL005W	YBR025C
YBL005W	YBR026C
YBL005W	YBR027C
YBL005W	YBR028C
YBL005W	YBR029C
YBL005W	YBR030W
YBL005W	YBR031W
YBL005W	YBR032W
YBL005W	YBR033W
YBL005W	YBR034C
YBL005W	YBR035C
YBL005W	YBR036C
YBL005W	YBR037C
YBL005W	YBR038W
YBL005W	YBR039W
YBL005W	YBR041W
YBL005W	YBR042C
YBL005W	YBR043C
YBL005W	YBR044C
YBL005W	YBR045C
YBL005W	YBR046C
YBL005W	YBR047W
YBL005W	YBR048W
YBL005W	YBR049C
YBL005W	YBR050C
YBL005W	YBR052C
YBL005W	YBR053C
YBL005W	YBR054W
YBL005W	YBR055C
YBL005W	YBR056W
YBL005W	YBR057C
YBL005W	YBR058C
YBL005W	YBR059C
YBL005W	YBR060C
YBL005W	YBR061C
YBL005W	YBR062C
YBL005W	YBR063C
YBL005W	YBR065C
YBL005W	YBR066C
YBL005W	YBR067C
YBL005W	YBR068C
YBL005W	YBR069C
YBL005W	YBR070C
YBL005W	YBR071W
YBL005W	YBR072C-A
YBL005W	YBR072W
YBL005W	YBR073W
YBL005W	YBR074W
YBL005W	YBR076W
YBL005W	YBR077C
YBL005W	YBR078W
YBL005W	YBR079C
YBL005W	YBR080C
YBL005W	YBR081C
YBL005W	YBR082C
YBL005W	YBR083W
YBL005W	YBR084C-A
YBL005W	YBR084W
YBL005W	YBR085C-A
YBL005W	YBR085W
YBL005W	YBR086C
YBL005W	YBR087W
YBL005W	YBR088C
YBL005W	YBR089C-A
YBL005W	YBR091C
YBL005W	YBR092C
YBL005W	YBR093C
YBL005W	YBR094W
YBL005W	YBR095C
YBL005W	YBR096W
YBL005W	YBR097W
YBL005W	YBR098W
YBL005W	YBR101C
YBL005W	YBR102C
YBL005W	YBR103C-A
YBL005W	YBR103W
YBL005W	YBR104W
YBL005W	YBR105C
YBL005W	YBR106W
YBL005W	YBR107C
YBL005W	YBR108W
YBL005W	YBR109C
YBL005W	YBR110W
YBL005W	YBR111C
YBL005W	YBR112C
YBL005W	YBR113W
YBL005W	YBR114W
YBL005W	YBR115C
YBL005W	YBR116C
YBL005W	YBR117C
YBL005W	YBR118W
YBL005W	YBR119W
YBL005W	YBR120C
YBL005W	YBR121C
YBL005W	YBR122C
YBL005W	YBR123C
YBL005W	YBR125C
YBL005W	YBR126C
YBL005W	YBR127C
YBL005W	YBR128C
YBL005W	YBR129C
YBL005W	YBR130C
YBL005W	YBR131W
YBL005W	YBR132C
YBL005W	YBR133C
YBL005W	YBR135W
YBL005W	YBR136W
YBL005W	YBR137W
YBL005W	YBR138C
YBL005W	YBR139W
YBL005W	YBR140C
YBL005W	YBR141C
YBL005W	YBR142W
YBL005W	YBR143C
YBL005W	YBR145W
YBL005W	YBR146W
YBL005W	YBR147W
YBL005W	YBR148W
YBL005W	YBR149W
YBL005W	YBR150C
YBL005W	YBR151W
YBL005W	YBR152W
YBL005W	YBR153W
YBL005W	YBR154C
YBL005W	YBR155W
YBL005W	YBR156C
YBL005W	YBR157C
YBL005W	YBR158W
YBL005W	YBR159W
YBL005W	YBR160W
YBL005W	YBR161W
YBL005W	YBR162C
YBL005W	YBR162W-A
YBL005W	YBR163W
YBL005W	YBR164C
YBL005W	YBR165W
YBL005W	YBR166C
YBL005W	YBR167C
YBL005W	YBR168W
YBL005W	YBR169C
YBL005W	YBR170C
YBL005W	YBR171W
YBL005W	YBR172C
YBL005W	YBR173C
YBL005W	YBR175W
YBL005W	YBR176W
YBL005W	YBR177C
YBL005W	YBR178W
YBL005W	YBR179C
YBL005W	YBR180W
YBL005W	YBR181C
YBL005W	YBR182C
YBL005W	YBR183W
YBL005W	YBR184W
YBL005W	YBR185C
YBL005W	YBR186W
YBL005W	YBR187W
YBL005W	YBR188C
YBL005W	YBR189W
YBL005W	YBR191W
YBL005W	YBR192W
YBL005W	YBR193C
YBL005W	YBR194W
YBL005W	YBR195C
YBL005W	YBR196C
YBL005W	YBR197C
YBL005W	YBR198C
YBL005W	YBR199W
YBL005W	YBR200W
YBL005W	YBR200W-A
YBL005W	YBR201W
YBL005W	YBR202W
YBL005W	YBR203W
YBL005W	YBR204C
YBL005W	YBR205W
YBL005W	YBR206W
YBL005W	YBR207W
YBL005W	YBR208C
YBL005W	YBR209W
YBL005W	YBR210W
YBL005W	YBR211C
YBL005W	YBR212W
YBL005W	YBR213W
YBL005W	YBR214W
YBL005W	YBR215W
YBL005W	YBR216C
YBL005W	YBR217W
YBL005W	YBR218C
YBL005W	YBR219C
YBL005W	YBR220C
YBL005W	YBR221C
YBL005W	YBR222C
YBL005W	YBR223C
YBL005W	YBR225W
YBL005W	YBR226C
YBL005W	YBR227C
YBL005W	YBR228W
YBL005W	YBR229C
YBL005W	YBR230C
YBL005W	YBR231C
YBL005W	YBR233W
YBL005W	YBR233W-A
YBL005W	YBR234C
YBL005W	YBR235W
YBL005W	YBR236C
YBL005W	YBR237W
