"","YAL051W","YAR050W","YBL005W","YBL021C","YBL054W","YBL103C","YBR033W","YBR049C","YBR066C","YBR081C","YBR083W","YBR112C","YBR150C","YBR182C","YBR215W","YBR239C","YBR240C","YBR297W","YCL055W","YCL058C","YCR018C","YCR065W","YCR084C","YCR106W","YDL020C","YDL048C","YDL056W","YDL106C","YDL170W","YDL233W","YDR009W","YDR034C","YDR043C","YDR081C","YDR096W","YDR123C","YDR146C","YDR169C","YDR174W","YDR207C","YDR213W","YDR216W","YDR253C","YDR259C","YDR310C","YDR335W","YDR390C","YDR392W","YDR421W","YDR423C","YDR451C","YDR463W","YDR477W","YDR480W","YDR501W","YDR520C","YEL007W","YEL009C","YER028C","YER040W","YER045C","YER068W","YER088C","YER111C","YER161C","YER169W","YER184C","YFL031W","YFL052W","YFR034C","YGL013C","YGL035C","YGL071W","YGL073W","YGL096W","YGL166W","YGL209W","YGL237C","YGL252C","YGL254W","YGR044C","YGR249W","YGR288W","YHL010C","YHL020C","YHL027W","YHR006W","YHR056C","YHR084W","YHR124W","YHR178W","YHR206W","YIL033C","YIL036W","YIL101C","YIL122W","YIL130W","YIL131C","YIR018W","YIR023W","YIR033W","YJL056C","YJL089W","YJL103C","YJL110C","YJL124C","YJL127C","YJL210W","YJR060W","YJR094C","YJR127C","YJR147W","YKL015W","YKL020C","YKL032C","YKL038W","YKL043W","YKL062W","YKL109W","YKL112W","YKL185W","YKR064W","YKR067W","YKR077W","YKR099W","YLR014C","YLR055C","YLR098C","YLR113W","YLR120C","YLR131C","YLR176C","YLR182W","YLR183C","YLR223C","YLR228C","YLR256W","YLR266C","YLR403W","YLR451W","YML007W","YML027W","YML051W","YML076C","YML081W","YML099C","YMR016C","YMR019W","YMR021C","YMR023C","YMR037C","YMR039C","YMR042W","YMR043W","YMR070W","YMR125W","YMR164C","YMR172W","YMR182C","YMR280C","YNL027W","YNL068C","YNL097C","YNL098C","YNL103W","YNL167C","YNL199C","YNL216W","YNL229C","YNL239W","YNL314W","YOL028C","YOL051W","YOL067C","YOL089C","YOL108C","YOL116W","YOR028C","YOR032C","YOR047C","YOR066W","YOR113W","YOR140W","YOR162C","YOR172W","YOR230W","YOR290C","YOR337W","YOR344C","YOR358W","YOR372C","YOR380W","YPL038W","YPL049C","YPL075W","YPL089C","YPL128C","YPL133C","YPL139C","YPL177C","YPL202C","YPL230W","YPL248C","YPL254W","YPR008W","YPR009W","YPR065W","YPR104C","YPR199C"
"YAL031W-A",0.00211389510642812,-9.04256155105272e-05,0,0,0,0,0,0,0,0,-0.00308531741076996,0,0,0,0,0,0,0.000736669406635079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473744380365519,0,0,0,0,0,0,0,0,0,-0.0003852836169535,0,0,-0.000718492138578331,0,0,0,0,-0.00434747151318334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188123998518571,0,0,-5.64530783267304e-06,0.000308192356679658,0,0,0,0,0,0,0.0961399138094927,0,0,0,0.00821664870644446,0.00251641488843672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186976551674292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101194907888117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00242645891511671,0,0,0,0,-6.98409138817889e-05,0,0,0,0,0,0.000607934754131268,0,0,0,0,0,0,0,0,0,0,-0.000308333482944802,0,-0.00124026572435991,0,0,-0.000576592993325704,0,0,0,0,0,0,0,0,-0.00177820113674409,0,0,0,0,-0.00104622239367101,0,0,0,0,0,0,0,0,0,0,0,0.000163206477080164,-0.000786145998713458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195006157577934,0,0,0,-0.00473973511057125,0,0,0.00182289049208426
"YAL034C",0.00447455700274537,0,0,0,0,0,0.000542174292198994,0,0.00037667663539143,-0.000380465788177037,0,0,0,0.000999067855087221,0,-0.00158327545245043,0,0,-0.00106634203821284,0,0,0,0,0,0.000115133859898153,0,0,0.00304688366482037,0,0,0,0,0,0,0.00119900045797686,0.00140957246078685,0,0.00214171790031668,-0.000801082069103698,0,-0.00020300441732818,0,0,0,-0.000230061341013414,-0.000663271074781344,0,0,0,0,0,0,0,0,0,0,0,-0.000169009866260562,0,0,0,0,0.000121094183538921,0,0,0.00121711168651175,0.000356775634945089,-0.00011365451580695,0,0,0,0,0,0,0,-0.00188559451588763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09320320199081e-05,0,0.00042475479891897,0,0,-0.00116784991520061,0,0,0,0,0,0,0,0,0,0.00632469948488725,0,0,0,0,-0.000890998445688016,0,0,0,-2.14489039615894e-05,0.000396799141425815,0,0,0,0,0,0.000426305926450402,0,0,-0.000452799995047519,0,0,0.00011679008405617,0,0,0,0,-0.00093598828238558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223647735432356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59764838074963e-06,0,0,0,0,0,0,-0.00428225094345307,0,0,0,0,0,0,0,0,2.86451497279099e-05,0,0,0,-0.00234447487696001,0,0,3.75291734422128e-05
"YAL034W-A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129365142624508,2.50353273374953e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YAL035W",0.004434690769236,0,0,0,0.00152228908086328,0,0,0,0,0,-0.00062732929579984,-1.15204712491883e-07,0.000221651525933079,0,0,0,0.00133979914233373,0,0,0,0.00146298713872189,0.000513688919978714,0,0,-0.000123043313689251,0,0,0,0,-0.000820888165058948,0,0,0,0,0,0,0,0,0,0,0,-3.43642292580058e-05,0,0,0,0,0,0,-0.00190752983469684,0,-0.0011637791321783,-0.00047341896667675,0,0,0,0,0,0,0.000160665208932274,0,0,0,0,0,0,0,0,-0.000200233698217086,0,0.00241652033075607,0.000601311467806391,0,0.000484573989748126,0,0,0,0.000193394924882205,0,0,-0.00338307105996366,-9.20245028642223e-06,0,0.000556084212005476,0,0.0015355656267922,0,0,0,0,0,-0.00608597673724967,0.00233302030030758,-0.000131131400277092,0,-0.000499257508420436,0,0,0,0.000409408758993694,-0.000329992000838395,0,0.000210822346913436,-0.00114163660692071,0,0,0,0,0,0,0,0,0.00165335248639756,0,0,0,-0.00136888125207786,5.29870582830974e-05,0,0,0,0,0,0,0,0,0.000396510585240349,0,0,0,0,0,-0.00136115978694681,0,0.00170083167870187,0,0,0,0,0,0.00173359482522543,0,0,0,0,0,0,0,0,0,0,0,-0.000324713596702134,0,-0.000382395241743977,0,0.00060457302679937,0,0.00155574989553616,-0.000156920933664294,0,0,0,0,0,0,0,0.00195008983077438,0,0,0,-0.0148095964290284,0,0,0,0.0017499197680663,-0.00115517107410559,0,0,0,0,0,0,0,0,0,-2.64909472869842e-05,0,-0.000226345111377405,0,0,0,0.000717445040271494,-0.00700612904882117,0,-9.49319944269366e-05,0,0,0,0,0,0,-0.000289804207475242,-0.00283906747372049,0,0,0,-3.52487146788041e-06,0,0
"YAL036C",0.00562705906644545,-0.000291583716616452,0,0,0.00396761508752238,0,0,0,0.000282696691602921,-0.0021187315970848,0,0,0,0,0,-0.00286560612072204,0.00107726247112264,-0.00135614059466362,0,-0.00108115069093517,0.000320285758621921,0,-0.000241660027046575,-6.43728107183321e-05,0,0,0,0,0,0,0,8.32906205431188e-05,-0.000116310868763545,0,0,0,-0.000767585660423945,-0.000117855189728512,0,0,-0.000328860134696576,-2.5408394430301e-05,0,0,0,0,0.00168314862989359,0.000947989478364729,0,-0.00232118508966953,-0.000899450831482734,0,0,0.00177687717385959,-0.00532204120868469,0.00042933410676673,0,7.00915699061011e-05,0.00282118734200972,-0.00376287410952155,0,0,-6.70845689411567e-05,0,-0.000139272886109592,0,0,0,0.000273361948668995,0.000550666938988919,0.000868650418293509,0.00240306884679203,0,0,-4.61062871385182e-05,0,-0.0012207158757118,-0.000179798248601213,0,0,0,9.7239685637163e-05,0,-0.000393487599765315,0.000107515821851615,0,0,0,0,0,-0.00157517883538451,0,-0.000691493185438097,0,-0.000161366155711727,0,0,0.000603893917361173,0,-0.000136577875364809,0,0,-0.00211311497071029,0,0,0.0036020623309006,0.0015993043881149,0.00252267455861889,0,0.00305051106107937,-0.000739917518484413,0.00264934251210242,0,0,-0.000664377739082486,-0.000150055416333643,0,0,0,1.67976859259369e-06,0,0,-0.000220629068948156,0,0.00180490405205328,0.0206534958243566,0.000225723495424444,0,-0.00152345676196511,0,-0.00103864390562406,0,0,0.00364615128691825,0,0,0,0,0,0.00144915268981218,-0.000240657133527141,-0.00248504137049685,-0.000190257112574808,0,0,0,0,0.000223420543707738,0,0,0,0,0,-0.000517703152613638,-0.000544603355834698,0.000257358469799147,-0.00179936906029757,0,-0.00483157135518368,0,0,0,0,0,0,-0.00120146159835996,0.000948997422590632,0,0.00187774372091389,9.7030236320303e-05,-0.00628825622100817,0,-0.000828359295274237,0,0,-0.00433218387310018,0,-0.000291709992483122,0,0,0,0,0,0,0.000921452881323246,0,0,0,0,0,-0.000642100434346378,0.00250066494575964,-0.0110166239373883,0,-0.00187680773314581,0,0,0.00154377025505489,0,0,0,0,0,0.00383047932202631,0,0,-7.52041178425913e-05,0,0.000383706143460762
"YAL037C-B",0.00349905431387598,0,0,0,0,-0.00128186003923759,0,0,0,0,-4.26257362017844e-05,0,0.000457172951426974,0,0,0.000226597953152788,0,0.00140391146380644,0.00145173188504693,-0.0150682678177654,0,0,0.000692779297131056,0.000378298460335421,0,0,0,0,0,0,-0.000889377186970033,0,-8.87257731804856e-07,0,0,-0.00304403164783114,0,-0.000576180949411823,0,-0.000203665026648911,0.000273192801096503,0.00015398734012456,0,-0.000766692031721026,0,0.000570279410736603,0,5.71441853119304e-05,0.00165553206626212,0,-0.000152185813968147,-0.00252533297432603,0.000146569896775789,0,0,0,0,0.000288798046652576,0.000832638145196065,-0.000923108654774924,0,0,-0.000175332971354783,0,-0.00052862160125703,0.00113586070186767,0.000785213209892585,0,0.00103094218918162,-0.000940138270714498,0,0,-0.000361255352724146,0,0.00101329368055632,-0.00170008087291253,0,0,0.00211332482227235,0,0,0,0,-0.0020427676808875,-2.27301782536569e-05,0,0,0.00143945484635023,0,0.00162176503784578,0,0,0.000263025049698152,0,0,0,0,0.000738523450837064,0,0,0,0.000605274579502868,0,-0.000645791878501901,0,0.000428906543543221,0,0,-0.00279173896657721,0,0,0,0.000525691522025093,0.00150643166220279,-0.000984577652661587,0,0,0,0,0,0.000476987413141447,0,-0.000133054902971387,0,0,0.00434041295358303,0,0,0.0022512466768285,-0.000170498395240875,-0.00116098985585598,-0.00414396871688731,0,0,0,-0.00148556132626278,0,0,-0.00083385752323386,0,-8.29887758971917e-05,0,-0.000177566195527522,0,7.09462968690097e-08,0,-0.000145026598059744,0,0,0,0,0,-0.000535621034068663,-0.000339211044840641,-0.000185982859155766,0.00218660256230564,7.3294673695583e-05,-0.00556397003693236,-0.000575810989832904,0,0,-0.00134887226307714,-0.00144600642171649,-0.000213975646020738,-0.00096824861863826,-0.00144755958300944,0,0.00128520971337062,-0.000170752791617489,0.000157304826823455,-0.0108471465251059,-0.000334562546579791,-0.00213689310545726,-0.00587265967988231,0.00154677828795656,0.000740861205113895,0,0,0.00107030404607175,0,0,-0.00133065848974319,-0.00212985672854622,0,0.0033389953254056,0,0,0,0,0,0.000403487167364269,0,0.00724322648627034,0,0,-0.00168782495044299,-0.0068153019390824,0,0,-5.97290077236758e-05,0,-4.13887159733361e-05,0,0,0,0,2.67092855745346e-05,0,0
"YAL038W",0.00311242729549384,0,0,-0.00447422821011356,0.000208557867280145,0.000772728596846169,-0.00214624549678458,0,5.81372703682339e-05,-0.000235873849015313,-3.81082115126482e-05,0.000485707450664124,0,0,0,-0.00152004111158365,8.90200550442176e-06,0,0,-0.00493203169036489,-0.000597943032136206,0,0,0.000310109575414025,-5.43372556082815e-05,0.000299106668617466,0,0,-8.76082884091276e-05,0,-0.00124699733188827,0,-0.000844695359982676,0.00293641403582748,0,0,0,0,0,0,0,0,-0.000955658628804272,0.000372508304972731,-7.68541748013963e-05,0,0,0,-0.00101217344892985,0,-0.00401258741823158,0,0,0,0,0,-0.00049327784359857,0,0,0,0.000320024756080759,0,-5.81938819484935e-05,0,0,0.000695146323180619,0,-0.000153411828980323,0,0,0,0.00178040645600573,3.12705937535905e-06,0,0,8.38082522057761e-05,0,0,0,0,-0.000668128969545495,0.00041437659713943,0,-0.00224050076264457,-0.000587817150926874,0,-7.47335493210874e-05,0.000468683763099251,0,0.0038578053973807,0,0.000494622484978434,0,0.000115761150516299,-0.000176870518779554,-0.00198971733854196,0,0,6.01648510550047e-05,0,1.47039651821901e-05,0.000607657976916168,-0.000890470702968902,-0.000161302258623067,0,0,0,0,0,0,0,0,0.000434848826098906,0,0,0,0,0,-0.000203050121852819,0,0.000616888561315196,3.42627978379811e-05,-0.000935350830469358,0,0,0,0,0,0.00196662387882309,0,0,0,0,0.000813682919285172,-0.00185957060296877,0.00137318791060509,5.72965879383074e-05,0,0,0,0,0,0,0,0,0,0.000188564900259601,0,0,-0.00100205572287366,0,0,0,0,8.72816737498814e-05,0.000585497835024512,0.000219222153562514,0.000296324914246361,-0.0026683432364929,0,0,0,0,0,0,0,0,0.000746073323301561,0,0,-0.00605850437473961,0.00095787830006164,0,-0.00511976481705956,0,-0.00238215598737431,0,-0.000197601146573215,0,0,0,-0.00265615285524234,0.000299799252566762,-0.000434056711019418,0.000905243818991198,0,0,-0.000868732889541904,0.00157211637686084,-0.00225922705818559,0,0,-0.00215855487195084,4.45577178782e-05,0.00213625879064012,0,0,0,0,0,0,0,-0.000184857912132542,0.00103931054990608,0,0.000255935789980878,0,0,0
"YAL039C",0.00684054271304645,-1.40723427063289e-05,0,0,8.22836872447603e-05,0,0,0,0,-0.0010032398727458,-0.000399781007365343,0,0,0,0,7.12147975658982e-07,0.000660116206681625,0.00169423115517061,0,0.00658473693075983,0.00193037369173157,0,-0.000872649283695162,0,0,0.000200241666868684,0,0,0,0,0.00131641449233403,0,0,0,0,0,0,0,-0.000263607089417153,0,-0.00117986268708582,0,0.00125819046541007,-0.000384703465869401,-0.00255601404974665,0,0,0,-0.00472125705140048,0,0,0,0,0.000452842682322218,0.00224806482894058,0,-0.000193957483910076,0.000136193100247987,0.00521874928072545,-0.000800765734833561,0.000136959594822676,0,0,0,-0.000364559775733202,0,-2.0393582212263e-05,-0.000240059273996252,0,0.000810826761585093,0.000777838670289504,0,0,0,4.73380970100397e-05,0,6.10771075292389e-05,0,0,0,0.000147491318914355,0,0,0,0.00233544461626457,0.00116886457288318,0,0,0,0,0,0,-5.49866588555988e-05,-0.000174143039903938,0,0.00281886691416795,0,-0.000400115464681203,0.00256340282311974,0,0,0,0,0,0,0,-0.00417546308492454,0.000676294580078827,0,0.00529260290406645,0,0,-0.000765064624167474,0,0,0,0,0.000122014442175879,0,0.00196480990133717,0.000736972252595349,0,0,0.000763887453732816,0,0,0,0,0,2.69860589287675e-05,0,-6.26064603334813e-07,0,0.000285670762293284,-0.000121640368048653,0.000666675771526072,-0.000149436617449583,0.0016462947989873,0,0.000904455973970666,0,0,0,0,-0.000825187960003394,0,-0.000700570103898331,0,0,0.000262234477769888,0,-0.000344905075809745,0,0,0,0,-0.000881395835113088,0,-9.57205093095063e-05,0,0,0.000641181415238693,0.000843996984576047,-0.000108970185209053,0,-0.00144522679548003,0.00286748809119066,0,0,0,0,0,0,0,0,-0.000384831258556324,0,0,0.000379565517891486,-0.00179449293966255,0,-0.000556242928741832,0,0,0,0,0,0,0.000121904691869479,0,0,0,-0.00356061709777885,0,-0.00209104238753361,0,-3.39717049172694e-06,0.000725745769143974,0,0.000884926646836689,0,0,0,0.000497398070498881,-8.4301440763907e-05,0,9.36742200285944e-05,0,0
"YAL040C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144348440769334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489180605639566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YAL041W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157015423236726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YAL043C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58737115409268e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184901839517259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YAL044C",0.00212501019465325,-1.13131450412902e-05,0,0,0,0,0,0,0,-4.19753076501508e-05,-0.000496462456776363,0,0,0,0,0,0,0.00011792198005593,0,0.0053662433129028,-2.04589699797343e-05,0,-0.000469916513938694,0.00101694235877479,-1.72826060830563e-05,0.000431469882821379,0,0,0,-0.00216867573618913,0,0,0,0,0,0,0,0,0,-0.000636059249556774,0,-0.000314716843597821,0,0,0,0,0,0,-0.00450022023451759,0,0,0,0,0,-0.00310214226775384,0,0,0.000273527328396659,0,0,0,0,-3.4876198264643e-06,0,0,0,0,-0.000296655165744101,0.00035506084974497,0.00248562939887578,3.96606347809565e-07,0,0.000505861144791842,0,0.000394366371181546,-0.00763695605052002,-0.000433287851769442,0,0.000117727120925313,0,-0.000185260454803575,9.7102649345883e-05,0.000183798615198831,0,0,0,0,0.0015349119716497,0,0.00457970343294778,0,0,-0.000176366064636504,0,-8.07427767916523e-05,-0.0020935828024432,0,0,4.54026002312055e-05,0,0,0.00125294271608441,0,0,0,0,-0.00130574758678869,0,0,-0.0075338385816049,0,0.000888679555901744,0,0,0.001155865053414,0,6.5979764967733e-05,0,0,0,6.04048520483353e-05,0,0,0,0,0,0,0,0,8.90104833328706e-05,0.00186301526180492,-0.000850810013706834,0,0,-0.00106690022573723,0,0,0,0,0,0,-0.000150902198113525,-0.000323808178355248,0,0,0,0,0,0,0,-0.000880447837061144,-0.00049705196726467,0,0,0,0,0,0.00346161947063033,-0.000524794052545007,0,0,0,0,-9.79285635454156e-05,-0.000293849384011922,0,0,0,0,0,0,0,0,0,0,-0.00189424378724079,0,0,0,-0.00058436469762731,0,-0.00210869701329375,0,0,0,0,0,0,0.000311376984305831,0,0,0,0,0,0,0,0,0,0.00618829750116708,0.00122256197334094,0,0,-0.00263149807700702,0.00055894623158421,0,0.0051106029557107,7.19147880037403e-05,0,0.000185112934025428
"YAL047C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365765508146312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YAL048C",0.000170542247159396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56382036398388e-05,0,0,0,0,0,0,5.40760718911666e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YAL049C",0.00208365807678368,3.48331809632097e-05,0,0,0,0,0,0,0,-0.00210664056320431,0,0,0,0.00032564933887951,0,0,0,0,0,0,0,0,0,0.001227530495929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410072156207557,0,0,0,0,-0.000788245799818427,0,0,0,0,0,0,0,0,0,0,-0.00130848509118328,0,0,0,0,0,-0.000107953501039254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000420873590092247,0.00634183234000204,0,0,0,0,0,0,0,0,0,0,0,0.00229901413707085,0,0,0,0,0,0,0,0,0.00248427591753913,0,0,0,0,0,0,0,0,5.85391722057517e-05,0.000568518317134527,0,0,-0.000219063065049992,0,0,0,0.00075218228431414,0,-1.46323417321974e-05,0,0,0,0,0,0,0,0,-0.000181241012106241,0.000334703934416201,0,0.000116239506620941,0,0,0,0,0,0,-0.000358432989940284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00349414165286805,0,0,0,0,0,-0.000807033833645476,0,0,0,0,0,0,0.000359733281499262,0,0.0002248164759338,0,0,0,0,0,-0.0011626901606392,0,0,0,0,0,0,0,0,0,-0.00512123612920682,0,0,0,0,0.00139584487476418,0,0,0,0,0,0,0,0,0,-0.000374226295935134,0,0,0,0.00136347551062812
"YAL054C",0.00384420644954468,0,0.000354195005987556,0.00818840542980036,0,0,0,0,0,-0.00194589811192743,-0.000123820119760483,0,0,7.13817063302569e-05,0,0,2.4148872607181e-05,0.000803764391866365,-0.000225481448416758,0,0,0,0,-0.000360073273589285,0,2.20891367896307e-05,0,0,0,0.0053767035906379,0.000652460767964313,0,0.000254723764657708,0,3.20038824971141e-05,0.000403558507258671,0,0,-0.000816265031268496,0,0,0.000297103244251347,0,0,-0.000913580427027061,0,0,0,0,0,0,0,0,0,0,0,0,-1.89972623319718e-05,0,0,0,0,0,0,0,0.00133173544834275,0,-0.000283895869078334,0.000137106910298314,0,0,0,0,0,3.72374480295875e-05,-0.00394298951540046,0,0.00150529639879635,-0.00015164826975335,0,0,0,-0.000990275284060461,0,0,0,0,0,0,0,0,0,0.000132788441415085,0,0.00029945755008024,0,0,0,0,0,0,0,0.0023219044593443,0.00164828832785834,0,-0.000260058340440333,0,0.00123513421952562,0,0,0,0,-0.00148696571971738,0,0,0,0.000115231992625286,0.000281815911839466,0,0,0,0,0.000189215352240131,0,0,0,0,0,0,0.000283809870972003,0,0,0,0,-4.75621638247343e-05,0,6.5509087420376e-05,0.0020656243753667,0,0,0,0,-0.000924526118472053,0,0,0,0,0,0.000197101926280505,0,0,0,0,-0.000788539022693168,-5.86553965627208e-05,0,0,0,0.00227058610183953,0,0,0,0,0,0,0,0,0,-0.000894194657517525,0,-0.00014015262472437,0,0,0,0,0,0,0,0.000554963558576775,-0.00253348224833906,0,0,0,0,0,0,0,0,-8.28062685835885e-05,0,0,-0.000853867932454159,-0.00674815270398038,0,-7.89863337967869e-05,0,0,0,0,0,0,7.5011869583093e-05,0,0,0,0,-1.43228398758423e-06,0,0
"YAL056W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025210342722108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
