Gene;Gene_ID;Phenotype;Essentiality_0_1
PIK1;YNL267W;inviable;1
PIK1;YNL267W;inviable;1
PIK1;YNL267W;inviable;1
PIK1;YNL267W;inviable;1
PIK1;YNL267W;inviable;1
PIS1;YPR113W;inviable;1
PIS1;YPR113W;inviable;1
PKC1;YBL105C;inviable;1
PKC1;YBL105C;inviable;1
PKC1;YBL105C;inviable;1
PKC1;YBL105C;inviable;1
PKH2;YOL100W;inviable;1
PLC1;YPL268W;inviable;1
PLC1;YPL268W;inviable;1
PLP2;YOR281C;inviable;1
PLP2;YOR281C;inviable;1
PLP2;YOR281C;inviable;1
PMA1;YGL008C;inviable;1
PMI40;YER003C;inviable;1
POB3;YML069W;inviable;1
POL1;YNL102W;inviable;1
POL1;YNL102W;inviable;1
POL12;YBL035C;inviable;1
POL12;YBL035C;inviable;1
POL2;YNL262W;inviable;1
POL2;YNL262W;inviable;1
POL2;YNL262W;inviable;1
POL3;YDL102W;inviable;1
POL3;YDL102W;inviable;1
POL3;YDL102W;inviable;1
POL30;YBR088C;inviable;1
POL31;YJR006W;inviable;1
POL31;YJR006W;inviable;1
POL5;YEL055C;inviable;1
POL5;YEL055C;inviable;1
POP1;YNL221C;inviable;1
POP1;YNL221C;inviable;1
POP2;YNR052C;inviable;1
POP3;YNL282W;inviable;1
POP3;YNL282W;inviable;1
POP4;YBR257W;inviable;1
POP5;YAL033W;inviable;1
POP5;YAL033W;inviable;1
POP5;YAL033W;inviable;1
POP6;YGR030C;inviable;1
POP6;YGR030C;inviable;1
POP7;YBR167C;inviable;1
POP7;YBR167C;inviable;1
POP8;YBL018C;inviable;1
POP8;YBL018C;inviable;1
PRE1;YER012W;inviable;1
PRE1;YER012W;inviable;1
PRE10;YOR362C;inviable;1
PRE2;YPR103W;inviable;1
PRE2;YPR103W;inviable;1
PRE2;YPR103W;inviable;1
PRE2;YPR103W;inviable;1
PRE3;YJL001W;inviable;1
PRE4;YFR050C;inviable;1
PRE5;YMR314W;inviable;1
PRE6;YOL038W;inviable;1
PRE7;YBL041W;inviable;1
PRE7;YBL041W;inviable;1
PRE8;YML092C;inviable;1
PRI1;YIR008C;inviable;1
PRI1;YIR008C;inviable;1
PRI2;YKL045W;inviable;1
PRI2;YKL045W;inviable;1
PRI2;YKL045W;inviable;1
PRO3;YER023W;inviable;1
PRP11;YDL043C;inviable;1
PRP16;YKR086W;inviable;1
PRP16;YKR086W;inviable;1
PRP19;YLL036C;inviable;1
PRP19;YLL036C;inviable;1
PRP2;YNR011C;inviable;1
PRP2;YNR011C;inviable;1
PRP21;YJL203W;inviable;1
PRP22;YER013W;inviable;1
PRP24;YMR268C;inviable;1
PRP28;YDR243C;inviable;1
PRP28;YDR243C;inviable;1
PRP3;YDR473C;inviable;1
PRP31;YGR091W;inviable;1
PRP38;YGR075C;inviable;1
PRP39;YML046W;inviable;1
PRP4;YPR178W;inviable;1
PRP40;YKL012W;inviable;1
PRP42;YDR235W;inviable;1
PRP43;YGL120C;inviable;1
PRP45;YAL032C;inviable;1
PRP45;YAL032C;inviable;1
PRP46;YPL151C;inviable;1
PRP46;YPL151C;inviable;1
PRP5;YBR237W;inviable;1
PRP6;YBR055C;inviable;1
PRP6;YBR055C;inviable;1
PRP8;YHR165C;inviable;1
PRP9;YDL030W;inviable;1
PRP9;YDL030W;inviable;1
PRT1;YOR361C;inviable;1
PSA1;YDL055C;inviable;1
PSE1;YMR308C;inviable;1
PSF1;YDR013W;inviable;1
PSF1;YDR013W;inviable;1
PSF1;YDR013W;inviable;1
PSF1;YDR013W;inviable;1
PSF2;YJL072C;inviable;1
PSF3;YOL146W;inviable;1
PSP1;YDR505C;inviable;1
PTA1;YAL043C;inviable;1
PTA1;YAL043C;inviable;1
PTI1;YGR156W;inviable;1
PTI1;YGR156W;inviable;1
PTR3;YFR029W;inviable;1
PUF4;YGL014W;inviable;1
PUP1;YOR157C;inviable;1
PUP2;YGR253C;inviable;1
PUP3;YER094C;inviable;1
PWP1;YLR196W;inviable;1
PWP2;YCR057C;inviable;1
PXR1;YGR280C;inviable;1
PXR1;YGR280C;inviable;1
PZF1;YPR186C;inviable;1
PZF1;YPR186C;inviable;1
QNS1;YHR074W;inviable;1
QNS1;YHR074W;inviable;1
QRI1;YDL103C;inviable;1
QRI1;YDL103C;inviable;1
RAD27;YKL113C;inviable;1
RAD3;YER171W;inviable;1
RAD3;YER171W;inviable;1
RAD3;YER171W;inviable;1
RAD3;YER171W;inviable;1
RAD3;YER171W;inviable;1
RAD3;YER171W;inviable;1
RAD50;YNL250W;inviable;1
RAD51;YER095W;inviable;1
RAD52;YML032C;inviable;1
RAD53;YPL153C;inviable;1
RAD54;YGL163C;inviable;1
RAD59;YDL059C;inviable;1
RAM2;YKL019W;inviable;1
RAP1;YNL216W;inviable;1
RAT1;YOR048C;inviable;1
RAT1;YOR048C;inviable;1
RBA50;YDR527W;inviable;1
RCL1;YOL010W;inviable;1
RCL1;YOL010W;inviable;1
RCM1;YNL022C;inviable;1
RDN25-1;YNCL0012C;inviable;1
RDN25-1;YNCL0012C;inviable;1
RDN25-2;YNCL0021C;inviable;1
RDN25-2;YNCL0021C;inviable;1
RDS3;YPR094W;inviable;1
REA1;YLR106C;inviable;1
REA1;YLR106C;inviable;1
REB1;YBR049C;inviable;1
RER2;YBR002C;inviable;1
RET1;YOR207C;inviable;1
RET2;YFR051C;inviable;1
RET2;YFR051C;inviable;1
RET3;YPL010W;inviable;1
RET3;YPL010W;inviable;1
REX2;YLR059C;inviable;1
RFA1;YAR007C;inviable;1
RFA2;YNL312W;inviable;1
RFA3;YJL173C;inviable;1
RFC1;YOR217W;inviable;1
RFC2;YJR068W;inviable;1
RFC3;YNL290W;inviable;1
RFC4;YOL094C;inviable;1
RFC5;YBR087W;inviable;1
RFT1;YBL020W;inviable;1
RGR1;YLR071C;inviable;1
RHO1;YPR165W;inviable;1
RHO3;YIL118W;inviable;1
RHO3;YIL118W;inviable;1
RIA1;YNL163C;inviable;1
RIB2;YOL066C;inviable;1
RIB3;YDR487C;inviable;1
RIB5;YBR256C;inviable;1
RIB7;YBR153W;inviable;1
RIM2;YBR192W;inviable;1
RIM2;YBR192W;inviable;1
RIO1;YOR119C;inviable;1
RIO1;YOR119C;inviable;1
RIO1;YOR119C;inviable;1
RIO1;YOR119C;inviable;1
RIO1;YOR119C;inviable;1
RIO1;YOR119C;inviable;1
RIO1;YOR119C;inviable;1
RIO1;YOR119C;inviable;1
RIO2;YNL207W;inviable;1
RIX1;YHR197W;inviable;1
RIX7;YLL034C;inviable;1
RKI1;YOR095C;inviable;1
RKI1;YOR095C;inviable;1
RLI1;YDR091C;inviable;1
RLI1;YDR091C;inviable;1
RLI1;YDR091C;inviable;1
RLP24;YLR009W;inviable;1
RLP24;YLR009W;inviable;1
RLP7;YNL002C;inviable;1
RLP7;YNL002C;inviable;1
RMP1;YLR145W;inviable;1
RMP1;YLR145W;inviable;1
RNA1;YMR235C;inviable;1
RNA1;YMR235C;inviable;1
RNA14;YMR061W;inviable;1
RNA15;YGL044C;inviable;1
RNQ1;YCL028W;inviable;1
RNR1;YER070W;inviable;1
RNR2;YJL026W;inviable;1
RNR2;YJL026W;inviable;1
RNT1;YMR239C;inviable;1
ROK1;YGL171W;inviable;1
ROK1;YGL171W;inviable;1
ROM2;YLR371W;inviable;1
ROT1;YMR200W;inviable;1
ROT1;YMR200W;inviable;1
ROT1;YMR200W;inviable;1
ROT1;YMR200W;inviable;1
ROT1;YMR200W;inviable;1
RPA135;YPR010C;inviable;1
RPA135;YPR010C;inviable;1
RPA190;YOR341W;inviable;1
RPA190;YOR341W;inviable;1
RPA43;YOR340C;inviable;1
RPA43;YOR340C;inviable;1
RPB10;YOR210W;inviable;1
RPB10;YOR210W;inviable;1
RPB11;YOL005C;inviable;1
RPB11;YOL005C;inviable;1
RPB11;YOL005C;inviable;1
RPB11;YOL005C;inviable;1
RPB2;YOR151C;inviable;1
RPB2;YOR151C;inviable;1
RPB3;YIL021W;inviable;1
RPB3;YIL021W;inviable;1
RPB5;YBR154C;inviable;1
RPB5;YBR154C;inviable;1
RPB7;YDR404C;inviable;1
RPB7;YDR404C;inviable;1
RPB8;YOR224C;inviable;1
RPB8;YOR224C;inviable;1
RPC10;YHR143W-A;inviable;1
RPC10;YHR143W-A;inviable;1
RPC11;YDR045C;inviable;1
RPC11;YDR045C;inviable;1
RPC17;YJL011C;inviable;1
RPC17;YJL011C;inviable;1
RPC17;YJL011C;inviable;1
RPC19;YNL113W;inviable;1
RPC19;YNL113W;inviable;1
RPC25;YKL144C;inviable;1
RPC25;YKL144C;inviable;1
RPC31;YNL151C;inviable;1
RPC31;YNL151C;inviable;1
RPC31;YNL151C;inviable;1
RPC34;YNR003C;inviable;1
RPC34;YNR003C;inviable;1
RPC37;YKR025W;inviable;1
RPC37;YKR025W;inviable;1
RPC40;YPR110C;inviable;1
RPC40;YPR110C;inviable;1
RPC53;YDL150W;inviable;1
RPC53;YDL150W;inviable;1
RPC82;YPR190C;inviable;1
RPC82;YPR190C;inviable;1
RPF1;YHR088W;inviable;1
RPF1;YHR088W;inviable;1
RPF2;YKR081C;inviable;1
RPF2;YKR081C;inviable;1
RPF2;YKR081C;inviable;1
RPG1;YBR079C;inviable;1
RPG1;YBR079C;inviable;1
RPL10;YLR075W;inviable;1
RPL10;YLR075W;inviable;1
RPL15A;YLR029C;inviable;1
RPL15A;YLR029C;inviable;1
RPL17A;YKL180W;inviable;1
RPL18A;YOL120C;inviable;1
RPL18A;YOL120C;inviable;1
RPL25;YOL127W;inviable;1
RPL25;YOL127W;inviable;1
RPL28;YGL103W;inviable;1
RPL28;YGL103W;inviable;1
RPL3;YOR063W;inviable;1
RPL3;YOR063W;inviable;1
RPL30;YGL030W;inviable;1
RPL30;YGL030W;inviable;1
RPL32;YBL092W;inviable;1
RPL32;YBL092W;inviable;1
RPL33A;YPL143W;inviable;1
RPL42A;YNL162W;inviable;1
RPL42A;YNL162W;inviable;1
RPL42A;YNL162W;inviable;1
RPL42A;YNL162W;inviable;1
RPL42A;YNL162W;inviable;1
RPL5;YPL131W;inviable;1
RPL5;YPL131W;inviable;1
RPL5;YPL131W;inviable;1
RPL5;YPL131W;inviable;1
RPM2;YML091C;inviable;1
RPM2;YML091C;inviable;1
RPN1;YHR027C;inviable;1
RPN11;YFR004W;inviable;1
RPN12;YFR052W;inviable;1
RPN12;YFR052W;inviable;1
RPN2;YIL075C;inviable;1
RPN3;YER021W;inviable;1
RPN5;YDL147W;inviable;1
RPN6;YDL097C;inviable;1
RPN7;YPR108W;inviable;1
RPN8;YOR261C;inviable;1
RPN9;YDR427W;inviable;1
RPO21;YDL140C;inviable;1
RPO21;YDL140C;inviable;1
RPO21;YDL140C;inviable;1
RPO21;YDL140C;inviable;1
RPO21;YDL140C;inviable;1
RPO26;YPR187W;inviable;1
RPO26;YPR187W;inviable;1
RPO26;YPR187W;inviable;1
RPO26;YPR187W;inviable;1
RPO31;YOR116C;inviable;1
RPO31;YOR116C;inviable;1
RPP0;YLR340W;inviable;1
RPP0;YLR340W;inviable;1
RPP1;YHR062C;inviable;1
RPR2;YIR015W;inviable;1
RPR2;YIR015W;inviable;1
RPS10A;YOR293W;inviable;1
RPS13;YDR064W;inviable;1
RPS13;YDR064W;inviable;1
RPS15;YOL040C;inviable;1
RPS15;YOL040C;inviable;1
RPS2;YGL123W;inviable;1
RPS2;YGL123W;inviable;1
RPS2;YGL123W;inviable;1
RPS2;YGL123W;inviable;1
RPS2;YGL123W;inviable;1
RPS20;YHL015W;inviable;1
RPS20;YHL015W;inviable;1
RPS26A;YGL189C;inviable;1
RPS28A;YOR167C;inviable;1
RPS3;YNL178W;inviable;1
RPS3;YNL178W;inviable;1
RPS3;YNL178W;inviable;1
RPS30B;YOR182C;inviable;1
RPS31;YLR167W;inviable;1
RPS31;YLR167W;inviable;1
RPS5;YJR123W;inviable;1
RPS5;YJR123W;inviable;1
RPT1;YKL145W;inviable;1
RPT1;YKL145W;inviable;1
RPT2;YDL007W;inviable;1
RPT3;YDR394W;inviable;1
RPT3;YDR394W;inviable;1
RPT4;YOR259C;inviable;1
RPT5;YOR117W;inviable;1
RPT5;YOR117W;inviable;1
RPT6;YGL048C;inviable;1
RRB1;YMR131C;inviable;1
RRN11;YML043C;inviable;1
RRN3;YKL125W;inviable;1
RRN5;YLR141W;inviable;1
RRN6;YBL014C;inviable;1
RRN7;YJL025W;inviable;1
RRN9;YMR270C;inviable;1
RRP1;YDR087C;inviable;1
RRP12;YPL012W;inviable;1
RRP14;YKL082C;inviable;1
RRP15;YPR143W;inviable;1
RRP17;YDR412W;inviable;1
RRP3;YHR065C;inviable;1
RRP36;YOR287C;inviable;1
RRP4;YHR069C;inviable;1
RRP4;YHR069C;inviable;1
RRP4;YHR069C;inviable;1
RRP4;YHR069C;inviable;1
RRP40;YOL142W;inviable;1
RRP42;YDL111C;inviable;1
RRP42;YDL111C;inviable;1
RRP43;YCR035C;inviable;1
RRP43;YCR035C;inviable;1
RRP45;YDR280W;inviable;1
RRP45;YDR280W;inviable;1
RRP46;YGR095C;inviable;1
RRP46;YGR095C;inviable;1
RRP5;YMR229C;inviable;1
RRP5;YMR229C;inviable;1
RRP7;YCL031C;inviable;1
RRP7;YCL031C;inviable;1
RRP9;YPR137W;inviable;1
RRS1;YOR294W;inviable;1
RRS1;YOR294W;inviable;1
RSA4;YCR072C;inviable;1
RSA4;YCR072C;inviable;1
RSA4;YCR072C;inviable;1
RSA4;YCR072C;inviable;1
RSC3;YDR303C;inviable;1
RSC3;YDR303C;inviable;1
RSC3;YDR303C;inviable;1
RSC30;YHR056C;inviable;1
RSC4;YKR008W;inviable;1
RSC4;YKR008W;inviable;1
RSC58;YLR033W;inviable;1
RSC6;YCR052W;inviable;1
RSC6;YCR052W;inviable;1
RSC8;YFR037C;inviable;1
RSC8;YFR037C;inviable;1
RSC9;YML127W;inviable;1
RSE1;YML049C;inviable;1
RSM10;YDR041W;inviable;1
RSP5;YER125W;inviable;1
RTN1;YDR233C;inviable;1
RTP1;YMR185W;inviable;1
RTS2;YOR077W;inviable;1
RTT105;YER104W;inviable;1
RVB1;YDR190C;inviable;1
RVB1;YDR190C;inviable;1
RVB1;YDR190C;inviable;1
RVB1;YDR190C;inviable;1
RVB2;YPL235W;inviable;1
RVB2;YPL235W;inviable;1
RVB2;YPL235W;inviable;1
SAC1;YKL212W;inviable;1
SAC1;YKL212W;inviable;1
SAC1;YKL212W;inviable;1
SAC1;YKL212W;inviable;1
SAC1;YKL212W;inviable;1
SAC1;YKL212W;inviable;1
SAC1;YKL212W;inviable;1
SAC1;YKL212W;inviable;1
SAC1;YKL212W;inviable;1
SAC1;YKL212W;inviable;1
SAC1;YKL212W;inviable;1
SAC7;YDR389W;inviable;1
SAD1;YFR005C;inviable;1
SAH1;YER043C;inviable;1
SAM35;YHR083W;inviable;1
SAM35;YHR083W;inviable;1
SAM50;YNL026W;inviable;1
SAM50;YNL026W;inviable;1
SAR1;YPL218W;inviable;1
SAR1;YPL218W;inviable;1
SAS10;YDL153C;inviable;1
SAS10;YDL153C;inviable;1
SBH2;YER019C-A;inviable;1
SCC2;YDR180W;inviable;1
SCC4;YER147C;inviable;1
SCD5;YOR329C;inviable;1
SCD5;YOR329C;inviable;1
SCD5;YOR329C;inviable;1
SCL1;YGL011C;inviable;1
SCM3;YDL139C;inviable;1
SCO2;YBR024W;inviable;1
SDA1;YGR245C;inviable;1
SDA1;YGR245C;inviable;1
SDA1;YGR245C;inviable;1
SDH3;YKL141W;inviable;1
SDO1;YLR022C;inviable;1
SDS22;YKL193C;inviable;1
SEC1;YDR164C;inviable;1
SEC10;YLR166C;inviable;1
SEC11;YIR022W;inviable;1
SEC12;YNR026C;inviable;1
SEC13;YLR208W;inviable;1
SEC13;YLR208W;inviable;1
SEC14;YMR079W;inviable;1
SEC14;YMR079W;inviable;1
SEC14;YMR079W;inviable;1
SEC15;YGL233W;inviable;1
SEC16;YPL085W;inviable;1
SEC17;YBL050W;inviable;1
SEC17;YBL050W;inviable;1
SEC18;YBR080C;inviable;1
SEC2;YNL272C;inviable;1
SEC20;YDR498C;inviable;1
SEC21;YNL287W;inviable;1
SEC23;YPR181C;inviable;1
SEC24;YIL109C;inviable;1
SEC24;YIL109C;inviable;1
SEC26;YDR238C;inviable;1
SEC26;YDR238C;inviable;1
SEC27;YGL137W;inviable;1
SEC27;YGL137W;inviable;1
SEC3;YER008C;inviable;1
SEC31;YDL195W;inviable;1
SEC39;YLR440C;inviable;1
SEC4;YFL005W;inviable;1
SEC5;YDR166C;inviable;1
SEC53;YFL045C;inviable;1
SEC53;YFL045C;inviable;1
SEC53;YFL045C;inviable;1
SEC53;YFL045C;inviable;1
SEC53;YFL045C;inviable;1
SEC53;YFL045C;inviable;1
SEC59;YMR013C;inviable;1
SEC59;YMR013C;inviable;1
SEC6;YIL068C;inviable;1
SEC61;YLR378C;inviable;1
SEC61;YLR378C;inviable;1
SEC62;YPL094C;inviable;1
SEC63;YOR254C;inviable;1
SEC63;YOR254C;inviable;1
SEC65;YML105C;inviable;1
SEC7;YDR170C;inviable;1
SEC8;YPR055W;inviable;1
SEC9;YGR009C;inviable;1
SEC9;YGR009C;inviable;1
SED5;YLR026C;inviable;1
SEN1;YLR430W;inviable;1
SEN1;YLR430W;inviable;1
SEN1;YLR430W;inviable;1
SEN1;YLR430W;inviable;1
SEN1;YLR430W;inviable;1
SEN1;YLR430W;inviable;1
SEN1;YLR430W;inviable;1
SEN1;YLR430W;inviable;1
SEN15;YMR059W;inviable;1
SEN15;YMR059W;inviable;1
SEN2;YLR105C;inviable;1
SEN2;YLR105C;inviable;1
SEN34;YAR008W;inviable;1
SEN34;YAR008W;inviable;1
SEN54;YPL083C;inviable;1
SEN54;YPL083C;inviable;1
SES1;YDR023W;inviable;1
SFB3;YHR098C;inviable;1
SFC1;YJR095W;inviable;1
SFH1;YLR321C;inviable;1
SFI1;YLL003W;inviable;1
SFI1;YLL003W;inviable;1
SFP1;YLR403W;inviable;1
SFT1;YKL006C-A;inviable;1
SFT2;YBL102W;inviable;1
SGD1;YLR336C;inviable;1
SGO1;YOR073W;inviable;1
SGS1;YMR190C;inviable;1
SGT1;YOR057W;inviable;1
SGT1;YOR057W;inviable;1
SGV1;YPR161C;inviable;1
SGV1;YPR161C;inviable;1
SHP1;YBL058W;inviable;1
SHP1;YBL058W;inviable;1
SHQ1;YIL104C;inviable;1
SHR3;YDL212W;inviable;1
SIC1;YLR079W;inviable;1
SIS1;YNL007C;inviable;1
SIS1;YNL007C;inviable;1
SKI6;YGR195W;inviable;1
SKI6;YGR195W;inviable;1
SKI6;YGR195W;inviable;1
SKI6;YGR195W;inviable;1
SKI7;YOR076C;inviable;1
SKI8;YGL213C;inviable;1
SKP1;YDR328C;inviable;1
SKP1;YDR328C;inviable;1
SKP1;YDR328C;inviable;1
SKP1;YDR328C;inviable;1
SLA1;YBL007C;inviable;1
SLA2;YNL243W;inviable;1
SLD2;YKL108W;inviable;1
SLD2;YKL108W;inviable;1
SLD3;YGL113W;inviable;1
SLD3;YGL113W;inviable;1
SLD3;YGL113W;inviable;1
SLD5;YDR489W;inviable;1
SLD7;YOR060C;inviable;1
SLN1;YIL147C;inviable;1
SLN1;YIL147C;inviable;1
SLU7;YDR088C;inviable;1
SLX5;YDL013W;inviable;1
SLY1;YDR189W;inviable;1
SLY1;YDR189W;inviable;1
SMC1;YFL008W;inviable;1
SMC1;YFL008W;inviable;1
SMC2;YFR031C;inviable;1
SMC2;YFR031C;inviable;1
SMC2;YFR031C;inviable;1
SMC3;YJL074C;inviable;1
SMC3;YJL074C;inviable;1
SMC3;YJL074C;inviable;1
SMC3;YJL074C;inviable;1
SMC3;YJL074C;inviable;1
SMC4;YLR086W;inviable;1
SMC4;YLR086W;inviable;1
SMC5;YOL034W;inviable;1
SMD1;YGR074W;inviable;1
SMD1;YGR074W;inviable;1
SMD2;YLR275W;inviable;1
SMD3;YLR147C;inviable;1
SME1;YOR159C;inviable;1
SME1;YOR159C;inviable;1
SMP3;YOR149C;inviable;1
SMT3;YDR510W;inviable;1
SMX2;YFL017W-A;inviable;1
SMX3;YPR182W;inviable;1
SND3;YBR106W;inviable;1
SNM1;YDR478W;inviable;1
SNM1;YDR478W;inviable;1
SNP1;YIL061C;inviable;1
SNR128;YNCJ0003C;inviable;1
SNR14;YNCE0011C;inviable;1
SNR30;YNCL0003W;inviable;1
SNT309;YPR101W;inviable;1
SNU114;YKL173W;inviable;1
SNU114;YKL173W;inviable;1
SNU114;YKL173W;inviable;1
SNU114;YKL173W;inviable;1
SNU114;YKL173W;inviable;1
SNU13;YEL026W;inviable;1
SNU13;YEL026W;inviable;1
SNU23;YDL098C;inviable;1
SNU23;YDL098C;inviable;1
SNU23;YDL098C;inviable;1
SNU56;YDR240C;inviable;1
SNU71;YGR013W;inviable;1
SOF1;YLL011W;inviable;1
SOF1;YLL011W;inviable;1
SOG2;YOR353C;inviable;1
SPB1;YCL054W;inviable;1
SPB1;YCL054W;inviable;1
SPB1;YCL054W;inviable;1
SPB4;YFL002C;inviable;1
SPC105;YGL093W;inviable;1
SPC105;YGL093W;inviable;1
SPC110;YDR356W;inviable;1
SPC110;YDR356W;inviable;1
SPC110;YDR356W;inviable;1
SPC19;YDR201W;inviable;1
SPC24;YMR117C;inviable;1
SPC24;YMR117C;inviable;1
SPC25;YER018C;inviable;1
SPC25;YER018C;inviable;1
SPC29;YPL124W;inviable;1
SPC29;YPL124W;inviable;1
SPC3;YLR066W;inviable;1
SPC34;YKR037C;inviable;1
SPC42;YKL042W;inviable;1
SPC42;YKL042W;inviable;1
SPC72;YAL047C;inviable;1
SPC72;YAL047C;inviable;1
SPC72;YAL047C;inviable;1
SPC97;YHR172W;inviable;1
SPC97;YHR172W;inviable;1
SPC97;YHR172W;inviable;1
SPC97;YHR172W;inviable;1
SPC98;YNL126W;inviable;1
SPC98;YNL126W;inviable;1
SPC98;YNL126W;inviable;1
SPC98;YNL126W;inviable;1
SPN1;YPR133C;inviable;1
SPN1;YPR133C;inviable;1
SPO13;YHR014W;inviable;1
SPP2;YOR148C;inviable;1
SPP381;YBR152W;inviable;1
SPP382;YLR424W;inviable;1
SPP382;YLR424W;inviable;1
SPP41;YDR464W;inviable;1
SPP41;YDR464W;inviable;1
SPT10;YJL127C;inviable;1
SPT14;YPL175W;inviable;1
SPT15;YER148W;inviable;1
SPT15;YER148W;inviable;1
SPT15;YER148W;inviable;1
SPT15;YER148W;inviable;1
SPT15;YER148W;inviable;1
SPT15;YER148W;inviable;1
SPT16;YGL207W;inviable;1
SPT21;YMR179W;inviable;1
SPT5;YML010W;inviable;1
SPT5;YML010W;inviable;1
SPT5;YML010W;inviable;1
SPT6;YGR116W;inviable;1
SPT6;YGR116W;inviable;1
SQT1;YIR012W;inviable;1
SQT1;YIR012W;inviable;1
SRB4;YER022W;inviable;1
SRB6;YBR253W;inviable;1
SRB7;YDR308C;inviable;1
SRM1;YGL097W;inviable;1
SRP1;YNL189W;inviable;1
SRP101;YDR292C;inviable;1
SRP101;YDR292C;inviable;1
SRP102;YKL154W;inviable;1
SRP102;YKL154W;inviable;1
SRP102;YKL154W;inviable;1
SRP102;YKL154W;inviable;1
SRP14;YDL092W;inviable;1
SRP14;YDL092W;inviable;1
SRP21;YKL122C;inviable;1
SRP21;YKL122C;inviable;1
SRP54;YPR088C;inviable;1
SRP54;YPR088C;inviable;1
SRP68;YPL243W;inviable;1
SRP68;YPL243W;inviable;1
SRP72;YPL210C;inviable;1
SRP72;YPL210C;inviable;1
SRV2;YNL138W;inviable;1
SSC1;YJR045C;inviable;1
SSC1;YJR045C;inviable;1
SSD1;YDR293C;inviable;1
SSL1;YLR005W;inviable;1
SSL1;YLR005W;inviable;1
SSL2;YIL143C;inviable;1
SSL2;YIL143C;inviable;1
SSL2;YIL143C;inviable;1
SSL2;YIL143C;inviable;1
SSL2;YIL143C;inviable;1
SSL2;YIL143C;inviable;1
SSL2;YIL143C;inviable;1
SSL2;YIL143C;inviable;1
SSL2;YIL143C;inviable;1
SSL2;YIL143C;inviable;1
SSL2;YIL143C;inviable;1
SSS1;YDR086C;inviable;1
SSS1;YDR086C;inviable;1
SSU72;YNL222W;inviable;1
SSY1;YDR160W;inviable;1
SSY5;YJL156C;inviable;1
STE12;YHR084W;inviable;1
STE12;YHR084W;inviable;1
STH1;YIL126W;inviable;1
STH1;YIL126W;inviable;1
STH1;YIL126W;inviable;1
STN1;YDR082W;inviable;1
STN1;YDR082W;inviable;1
STN1;YDR082W;inviable;1
STN1;YDR082W;inviable;1
STN1;YDR082W;inviable;1
STN1;YDR082W;inviable;1
STP3;YLR375W;inviable;1
STS1;YIR011C;inviable;1
STS1;YIR011C;inviable;1
STT3;YGL022W;inviable;1
STT3;YGL022W;inviable;1
STT3;YGL022W;inviable;1
STT3;YGL022W;inviable;1
STT3;YGL022W;inviable;1
STT4;YLR305C;inviable;1
STT4;YLR305C;inviable;1
STT4;YLR305C;inviable;1
STU1;YBL034C;inviable;1
STU1;YBL034C;inviable;1
STU2;YLR045C;inviable;1
STU2;YLR045C;inviable;1
STU2;YLR045C;inviable;1
SUA5;YGL169W;inviable;1
SUA7;YPR086W;inviable;1
SUA7;YPR086W;inviable;1
SUB2;YDL084W;inviable;1
SUB2;YDL084W;inviable;1
SUI1;YNL244C;inviable;1
SUI1;YNL244C;inviable;1
SUI1;YNL244C;inviable;1
SUI2;YJR007W;inviable;1
SUI2;YJR007W;inviable;1
SUI3;YPL237W;inviable;1
SUI3;YPL237W;inviable;1
SUP35;YDR172W;inviable;1
SUP45;YBR143C;inviable;1
SUP61;YNCC0013W;inviable;1
SUP61;YNCC0013W;inviable;1
SWC4;YGR002C;inviable;1
SWC4;YGR002C;inviable;1
SWD2;YKL018W;inviable;1
SWI1;YPL016W;inviable;1
SWI4;YER111C;inviable;1
SWI6;YLR182W;inviable;1
SWP1;YMR149W;inviable;1
SWT1;YOR166C;inviable;1
SXM1;YDR395W;inviable;1
SYF1;YDR416W;inviable;1
SYF1;YDR416W;inviable;1
SYH1;YPL105C;inviable;1
TAD2;YJL035C;inviable;1
TAD3;YLR316C;inviable;1
TAF1;YGR274C;inviable;1
TAF10;YDR167W;inviable;1
TAF10;YDR167W;inviable;1
TAF10;YDR167W;inviable;1
TAF11;YML015C;inviable;1
TAF11;YML015C;inviable;1
TAF11;YML015C;inviable;1
TAF12;YDR145W;inviable;1
TAF12;YDR145W;inviable;1
TAF13;YML098W;inviable;1
TAF13;YML098W;inviable;1
TAF3;YPL011C;inviable;1
TAF4;YMR005W;inviable;1
TAF5;YBR198C;inviable;1
TAF5;YBR198C;inviable;1
TAF6;YGL112C;inviable;1
TAF7;YMR227C;inviable;1
TAF7;YMR227C;inviable;1
TAF7;YMR227C;inviable;1
TAF7;YMR227C;inviable;1
TAF8;YML114C;inviable;1
TAF9;YMR236W;inviable;1
TAF9;YMR236W;inviable;1
TAH11;YJR046W;inviable;1
TAH11;YJR046W;inviable;1
TAH18;YPR048W;inviable;1
TAM41;YGR046W;inviable;1
TAO3;YIL129C;inviable;1
TAP42;YMR028W;inviable;1
TAP42;YMR028W;inviable;1
TBF1;YPL128C;inviable;1
TCP1;YDR212W;inviable;1
TCP1;YDR212W;inviable;1
TCP1;YDR212W;inviable;1
TDA3;YHR009C;inviable;1
TEL2;YGR099W;inviable;1
TEL2;YGR099W;inviable;1
TEM1;YML064C;inviable;1
TEM1;YML064C;inviable;1
TEN1;YLR010C;inviable;1
TEN1;YLR010C;inviable;1
TEN1;YLR010C;inviable;1
TFA1;YKL028W;inviable;1
TFA1;YKL028W;inviable;1
TFA1;YKL028W;inviable;1
